timestamp,source_ip,destination_ip,user,log_type,protocol,port,bytes_sent,bytes_received,login_status,failed_login_count,http_method,url,status_code,label
2026-01-24 23:49:48.000,10.0.17.109,10.0.17.109,tammy19,auth,TCP,22,1765,901,SUCCESS,0.0,,,,Normal
2026-01-24 23:56:07.000,10.0.9.254,10.0.14.139,davismartin,auth,TCP,22,916,1341,SUCCESS,0.0,,,,Normal
2026-01-24 23:58:46.000,10.0.3.99,10.0.8.64,melaniemeyer,auth,TCP,22,899,398,SUCCESS,0.0,,,,Normal
2026-01-25 00:17:39.000,10.0.9.254,145.238.75.249,gvazquez,web,TCP,443,1090,1046,,,POST,/search,200.0,Normal
2026-01-25 00:36:20.000,10.0.8.208,66.184.238.119,brownsamantha,web,TCP,443,1912,980,,,GET,/api/status,200.0,Normal
2026-01-25 00:38:18.000,10.0.2.57,247.55.232.189,dyerraymond,web,TCP,443,405,1186,,,GET,/home,200.0,Normal
2026-01-25 00:39:25.000,10.0.17.77,10.0.9.254,gregory21,auth,TCP,22,743,982,SUCCESS,0.0,,,,Normal
2026-01-25 00:43:49.000,126.232.34.79,10.0.5.180,,web,TCP,443,430,429,,,GET,/search?q=1; DROP TABLE users--,200.0,Phishing/Web Attack
2026-01-25 00:57:37.000,10.0.0.191,10.0.3.99,martintammy,network,UDP,22,4890,3187,,,,,,Normal
2026-01-25 01:01:47.000,10.0.3.251,10.0.7.223,jlogan,network,UDP,443,4390,1146,,,,,,Normal
2026-01-25 01:03:04.000,10.0.5.180,10.0.14.139,dyerraymond,auth,TCP,22,706,1191,SUCCESS,0.0,,,,Normal
2026-01-25 01:05:52.000,10.0.7.37,10.0.2.57,richard59,web,TCP,443,527,663,,,GET,/config,200.0,Unauthorized Access
2026-01-25 01:13:13.000,10.0.3.99,10.0.17.52,jlogan,network,UDP,80,2696,4247,,,,,,Normal
2026-01-25 01:38:36.000,10.0.3.93,10.0.3.99,jennifermccoy,network,UDP,3389,3462,1359,,,,,,Normal
2026-01-25 01:40:00.000,10.0.7.37,10.0.7.131,natashabailey,auth,TCP,22,1931,226,SUCCESS,0.0,,,,Normal
2026-01-25 01:41:52.000,10.0.11.156,29.232.179.96,nicoleescobar,web,TCP,443,415,2395,,,GET,/api/status,200.0,Normal
2026-01-25 01:48:50.000,10.0.11.156,10.0.7.223,woodvickie,auth,TCP,22,1452,516,SUCCESS,0.0,,,,Normal
2026-01-25 01:51:11.000,10.0.12.22,130.143.124.2,jessica30,web,TCP,443,1694,2486,,,POST,/products,200.0,Normal
2026-01-25 01:52:09.000,10.0.18.110,10.0.14.139,hickseric,network,UDP,8080,693,3757,,,,,,Normal
2026-01-25 01:52:45.000,10.0.18.73,10.0.3.251,haysthomas,auth,TCP,22,1975,1366,SUCCESS,0.0,,,,Normal
2026-01-25 02:02:01.000,10.0.2.57,10.0.17.24,harperjason,auth,TCP,22,1286,1924,SUCCESS,0.0,,,,Normal
2026-01-25 02:03:00.000,10.0.17.109,10.0.17.109,fhooper,web,TCP,443,610,339,,,GET,/db-console,200.0,Unauthorized Access
2026-01-25 02:12:35.000,110.253.194.153,10.0.3.93,,web,TCP,443,300,424,,,POST,/search?q=<script>alert(1)</script>,500.0,Phishing/Web Attack
2026-01-25 02:18:13.000,10.0.3.93,45.54.88.238,melaniemeyer,web,TCP,443,720,1569,,,GET,/search,200.0,Normal
2026-01-25 02:23:46.000,10.0.13.89,250.239.143.240,kevinkoch,web,TCP,443,2468,1109,,,POST,/search,200.0,Normal
2026-01-25 02:25:41.000,10.0.6.182,10.0.18.110,brandon67,auth,TCP,22,782,1378,SUCCESS,0.0,,,,Normal
2026-01-25 02:30:52.000,10.0.7.131,96.92.57.217,jennifermccoy,web,TCP,443,1224,2470,,,POST,/search,200.0,Normal
2026-01-25 02:30:59.000,10.0.20.160,10.0.8.208,cassandrasmith,network,UDP,3306,4279,2358,,,,,,Normal
2026-01-25 02:37:08.000,10.0.7.37,10.0.20.160,richard59,web,TCP,443,371,929,,,GET,/backup,200.0,Unauthorized Access
2026-01-25 02:54:22.000,10.0.1.188,10.0.7.199,gvazquez,auth,TCP,22,275,1923,SUCCESS,0.0,,,,Normal
2026-01-25 02:56:43.000,10.0.6.247,163.157.215.36,kellydorothy,web,TCP,443,1656,738,,,POST,/products,200.0,Normal
2026-01-25 03:08:00.000,10.0.11.149,175.165.239.96,ebaker,web,TCP,443,2564,2348,,,POST,/products,200.0,Normal
2026-01-25 03:18:12.000,10.0.19.8,135.110.244.10,joseph63,web,TCP,443,394,2974,,,POST,/search,200.0,Normal
2026-01-25 03:18:20.000,181.107.229.207,10.0.2.57,,web,TCP,443,145,445,,,POST,/search?q=' UNION SELECT * FROM users--,403.0,Phishing/Web Attack
2026-01-25 03:20:07.000,10.0.12.22,10.0.0.196,lisahancock,web,TCP,443,973,282,,,GET,/admin,200.0,Unauthorized Access
2026-01-25 03:23:15.000,10.0.17.52,10.0.17.52,webbchristopher,network,TCP,80,1184,4129,,,,,,Normal
2026-01-25 03:33:17.000,10.0.18.73,10.0.17.52,christian36,web,TCP,443,690,864,,,GET,/admin,200.0,Unauthorized Access
2026-01-25 03:36:16.000,10.0.0.191,100.10.195.106,cassandrasmith,web,TCP,443,675,2333,,,POST,/search,200.0,Normal
2026-01-25 03:47:19.000,10.0.20.160,10.0.13.89,gregg02,auth,TCP,22,1346,1042,SUCCESS,0.0,,,,Normal
2026-01-25 03:53:59.000,10.0.7.131,10.0.17.52,tammy19,web,TCP,443,467,796,,,GET,/admin,200.0,Unauthorized Access
2026-01-25 04:08:16.000,10.0.12.22,10.0.1.9,tracy49,web,TCP,443,684,527,,,GET,/admin,200.0,Unauthorized Access
2026-01-25 04:08:29.000,10.0.11.156,10.0.17.52,richard59,auth,TCP,22,1944,1950,SUCCESS,0.0,,,,Normal
2026-01-25 04:09:17.000,78.71.175.170,10.0.0.196,,web,TCP,443,166,275,,,POST,/search?q=1; DROP TABLE users--,500.0,Phishing/Web Attack
2026-01-25 04:09:51.000,223.82.159.119,10.0.20.30,,web,TCP,443,225,140,,,GET,/search?q=' UNION SELECT * FROM users--,200.0,Phishing/Web Attack
2026-01-25 04:10:47.000,10.0.6.182,10.0.20.181,webbchristopher,web,TCP,443,773,664,,,GET,/admin,200.0,Unauthorized Access
2026-01-25 04:13:35.000,10.0.17.77,227.254.82.165,,network,TCP,53,84,115,,,,,,Malware C2
2026-01-25 04:14:35.000,10.0.17.77,227.254.82.165,,network,TCP,53,96,93,,,,,,Malware C2
2026-01-25 04:15:35.000,10.0.17.77,227.254.82.165,,network,TCP,443,108,87,,,,,,Malware C2
2026-01-25 04:15:46.000,10.0.17.109,10.0.3.175,kristinschneider,auth,TCP,22,430,652,SUCCESS,0.0,,,,Normal
2026-01-25 04:16:35.000,10.0.17.77,227.254.82.165,,network,TCP,53,113,119,,,,,,Malware C2
2026-01-25 04:17:35.000,10.0.17.77,227.254.82.165,,network,TCP,53,80,108,,,,,,Malware C2
2026-01-25 04:18:35.000,10.0.17.77,227.254.82.165,,network,TCP,53,115,116,,,,,,Malware C2
2026-01-25 04:19:35.000,10.0.17.77,227.254.82.165,,network,TCP,53,108,84,,,,,,Malware C2
2026-01-25 04:20:35.000,10.0.17.77,227.254.82.165,,network,TCP,53,111,103,,,,,,Malware C2
2026-01-25 04:21:35.000,10.0.17.77,227.254.82.165,,network,TCP,443,98,91,,,,,,Malware C2
2026-01-25 04:22:35.000,10.0.17.77,227.254.82.165,,network,TCP,443,80,86,,,,,,Malware C2
2026-01-25 04:23:35.000,10.0.17.77,227.254.82.165,,network,TCP,53,96,113,,,,,,Malware C2
2026-01-25 04:24:35.000,10.0.17.77,227.254.82.165,,network,TCP,443,86,96,,,,,,Malware C2
2026-01-25 04:25:35.000,10.0.17.77,227.254.82.165,,network,TCP,443,82,108,,,,,,Malware C2
2026-01-25 04:26:35.000,10.0.17.77,227.254.82.165,,network,TCP,8443,101,117,,,,,,Malware C2
2026-01-25 04:27:35.000,10.0.17.77,227.254.82.165,,network,TCP,53,108,84,,,,,,Malware C2
2026-01-25 04:28:28.000,10.0.20.160,10.0.10.28,fullerchristopher,web,TCP,443,230,532,,,GET,/config,200.0,Unauthorized Access
2026-01-25 04:28:35.000,10.0.17.77,227.254.82.165,,network,TCP,8443,109,102,,,,,,Malware C2
2026-01-25 04:29:35.000,10.0.17.77,227.254.82.165,,network,TCP,53,100,105,,,,,,Malware C2
2026-01-25 04:30:35.000,10.0.17.77,227.254.82.165,,network,TCP,443,100,99,,,,,,Malware C2
2026-01-25 04:31:35.000,10.0.17.77,227.254.82.165,,network,TCP,443,102,83,,,,,,Malware C2
2026-01-25 04:31:56.000,10.0.11.156,10.0.20.181,sharonwhite,web,TCP,443,409,595,,,GET,/payroll,200.0,Unauthorized Access
2026-01-25 04:32:35.000,10.0.17.77,227.254.82.165,,network,TCP,443,100,100,,,,,,Malware C2
2026-01-25 04:33:35.000,10.0.17.77,227.254.82.165,,network,TCP,443,80,94,,,,,,Malware C2
2026-01-25 04:34:20.000,10.0.18.73,57.15.190.210,dyerraymond,web,TCP,443,2626,2816,,,POST,/api/status,200.0,Normal
2026-01-25 04:34:35.000,10.0.17.77,227.254.82.165,,network,TCP,8443,96,93,,,,,,Malware C2
2026-01-25 04:35:35.000,10.0.17.77,227.254.82.165,,network,TCP,443,98,113,,,,,,Malware C2
2026-01-25 04:36:35.000,10.0.17.77,227.254.82.165,,network,TCP,443,85,85,,,,,,Malware C2
2026-01-25 04:37:35.000,10.0.17.77,227.254.82.165,,network,TCP,8443,84,86,,,,,,Malware C2
2026-01-25 04:38:35.000,10.0.17.77,227.254.82.165,,network,TCP,443,112,92,,,,,,Malware C2
2026-01-25 04:39:35.000,10.0.17.77,227.254.82.165,,network,TCP,53,80,92,,,,,,Malware C2
2026-01-25 04:40:35.000,10.0.17.77,227.254.82.165,,network,TCP,8443,106,86,,,,,,Malware C2
2026-01-25 04:41:35.000,10.0.17.77,227.254.82.165,,network,TCP,443,82,104,,,,,,Malware C2
2026-01-25 04:42:35.000,10.0.17.77,227.254.82.165,,network,TCP,53,112,119,,,,,,Malware C2
2026-01-25 04:43:35.000,10.0.17.77,227.254.82.165,,network,TCP,8443,96,93,,,,,,Malware C2
2026-01-25 04:44:35.000,10.0.17.77,227.254.82.165,,network,TCP,443,116,102,,,,,,Malware C2
2026-01-25 04:45:35.000,10.0.17.77,227.254.82.165,,network,TCP,443,103,108,,,,,,Malware C2
2026-01-25 04:46:35.000,10.0.17.77,227.254.82.165,,network,TCP,8443,117,106,,,,,,Malware C2
2026-01-25 04:47:35.000,10.0.17.77,227.254.82.165,,network,TCP,53,117,119,,,,,,Malware C2
2026-01-25 04:48:35.000,10.0.17.77,227.254.82.165,,network,TCP,8443,102,110,,,,,,Malware C2
2026-01-25 04:49:35.000,10.0.17.77,227.254.82.165,,network,TCP,53,115,96,,,,,,Malware C2
2026-01-25 04:50:35.000,10.0.17.77,227.254.82.165,,network,TCP,8443,116,82,,,,,,Malware C2
2026-01-25 04:51:35.000,10.0.17.77,227.254.82.165,,network,TCP,443,115,84,,,,,,Malware C2
2026-01-25 04:52:27.000,10.0.11.156,10.0.20.30,fhooper,web,TCP,443,991,444,,,GET,/backup,200.0,Unauthorized Access
2026-01-25 04:52:35.000,10.0.17.77,227.254.82.165,,network,TCP,443,94,85,,,,,,Malware C2
2026-01-25 04:53:35.000,10.0.17.77,227.254.82.165,,network,TCP,53,89,111,,,,,,Malware C2
2026-01-25 04:54:35.000,10.0.17.77,227.254.82.165,,network,TCP,53,102,96,,,,,,Malware C2
2026-01-25 04:55:18.000,10.0.17.109,10.0.1.9,martintammy,network,UDP,22,3873,959,,,,,,Normal
2026-01-25 04:55:35.000,10.0.17.77,227.254.82.165,,network,TCP,8443,99,94,,,,,,Malware C2
2026-01-25 04:56:35.000,10.0.17.77,227.254.82.165,,network,TCP,53,101,85,,,,,,Malware C2
2026-01-25 04:57:35.000,10.0.17.77,227.254.82.165,,network,TCP,53,83,102,,,,,,Malware C2
2026-01-25 04:57:58.000,10.0.8.64,10.0.2.99,gregg02,web,TCP,443,270,374,,,GET,/admin,200.0,Unauthorized Access
2026-01-25 04:58:35.000,10.0.17.77,227.254.82.165,,network,TCP,443,98,110,,,,,,Malware C2
2026-01-25 04:58:36.000,10.0.2.220,255.103.25.96,zbradshaw,web,TCP,443,2273,780,,,GET,/search,200.0,Normal
2026-01-25 04:59:35.000,10.0.17.77,227.254.82.165,,network,TCP,53,82,107,,,,,,Malware C2
2026-01-25 04:59:41.000,10.0.0.191,10.0.7.37,gvazquez,web,TCP,443,376,948,,,GET,/config,200.0,Unauthorized Access
2026-01-25 05:00:26.000,10.0.8.208,10.0.0.196,kellydorothy,network,UDP,3306,2249,2403,,,,,,Normal
2026-01-25 05:21:45.000,10.0.11.156,10.0.20.30,margaret00,auth,TCP,22,1908,1782,SUCCESS,0.0,,,,Normal
2026-01-25 05:21:45.000,10.0.8.64,134.7.139.17,anthony81,web,TCP,443,2204,1311,,,POST,/profile,200.0,Normal
2026-01-25 05:22:33.000,10.0.1.9,142.222.2.208,harperjason,web,TCP,443,1527,2236,,,GET,/cart,200.0,Normal
2026-01-25 05:25:10.000,10.0.2.13,10.0.7.37,gvazquez,network,UDP,8080,3713,2864,,,,,,Normal
2026-01-25 05:32:14.000,10.0.17.52,10.0.1.188,ashleyhunter,auth,TCP,22,753,809,SUCCESS,0.0,,,,Normal
2026-01-25 05:37:04.000,10.0.2.57,10.0.3.175,davismartin,auth,TCP,22,1373,1355,SUCCESS,0.0,,,,Normal
2026-01-25 05:40:59.000,10.0.3.175,10.0.17.52,kristinschneider,auth,TCP,22,785,1991,SUCCESS,0.0,,,,Normal
2026-01-25 06:05:15.000,10.0.9.254,23.30.56.148,richard59,web,TCP,443,2192,404,,,POST,/products,200.0,Normal
2026-01-25 06:07:41.000,10.0.7.131,10.0.11.156,romanchristopher,auth,TCP,22,1982,650,SUCCESS,0.0,,,,Normal
2026-01-25 06:11:23.000,10.0.9.254,10.0.11.156,jessica30,network,UDP,3306,4287,2596,,,,,,Normal
2026-01-25 06:13:07.000,10.0.20.160,205.80.136.59,davismartin,web,TCP,443,1129,2209,,,POST,/products,200.0,Normal
2026-01-25 06:16:45.000,10.0.8.64,10.0.17.52,kevinkoch,auth,TCP,22,1559,1294,SUCCESS,0.0,,,,Normal
2026-01-25 06:18:39.000,10.0.12.22,148.192.42.32,gregg02,web,TCP,443,376,1115,,,GET,/api/status,200.0,Normal
2026-01-25 06:23:37.000,10.0.0.196,10.0.10.28,kristinschneider,auth,TCP,22,1142,920,SUCCESS,0.0,,,,Normal
2026-01-25 06:38:07.000,10.0.17.109,116.54.181.82,martinezcheryl,web,TCP,443,1419,463,,,GET,/api/status,200.0,Normal
2026-01-25 06:39:35.000,10.0.12.22,10.0.3.175,jennifergonzalez,auth,TCP,22,831,1753,SUCCESS,0.0,,,,Normal
2026-01-25 06:40:05.000,10.0.17.52,97.75.88.185,zquinn,web,TCP,443,695,2811,,,POST,/home,200.0,Normal
2026-01-25 06:40:20.000,10.0.8.41,10.0.2.13,simpsondavid,network,TCP,443,3308,4325,,,,,,Normal
2026-01-25 06:41:53.000,10.0.10.28,111.143.244.143,martinezcheryl,web,TCP,443,2605,1511,,,POST,/search,200.0,Normal
2026-01-25 06:56:29.000,10.0.19.8,10.0.0.196,gvazquez,network,UDP,8080,3317,944,,,,,,Normal
2026-01-25 07:06:11.000,10.0.8.208,10.0.0.196,gvazquez,auth,TCP,22,770,782,SUCCESS,0.0,,,,Normal
2026-01-25 07:09:46.000,10.0.14.139,108.57.22.174,anthony91,web,TCP,443,2454,1511,,,GET,/search,200.0,Normal
2026-01-25 07:12:24.000,158.133.24.57,10.0.2.99,,web,TCP,443,182,449,,,POST,/search?q=<script>alert(1)</script>,500.0,Phishing/Web Attack
2026-01-25 07:29:27.000,10.0.20.30,10.0.20.160,natasha71,network,UDP,8080,4632,3191,,,,,,Normal
2026-01-25 07:41:15.000,10.0.11.156,10.0.9.254,jennifer29,network,UDP,3306,4723,4179,,,,,,Normal
2026-01-25 07:45:53.000,10.0.13.89,10.0.20.30,lisahancock,auth,TCP,22,1778,216,SUCCESS,0.0,,,,Normal
2026-01-25 08:00:48.000,10.0.2.57,10.0.6.247,richard59,auth,TCP,22,1072,1091,SUCCESS,0.0,,,,Normal
2026-01-25 08:02:48.000,10.0.11.149,188.142.46.216,zquinn,web,TCP,443,1710,576,,,POST,/api/status,200.0,Normal
2026-01-25 08:12:27.000,10.0.17.24,167.110.229.222,harperjason,web,TCP,443,601,2895,,,POST,/products,200.0,Normal
2026-01-25 08:17:32.000,10.0.1.9,10.0.1.9,gregory21,network,TCP,443,1757,4134,,,,,,Normal
2026-01-25 08:21:35.000,121.146.96.210,10.0.11.149,,web,TCP,443,275,166,,,POST,/search?q=' UNION SELECT * FROM users--,500.0,Phishing/Web Attack
2026-01-25 08:29:01.000,10.0.20.160,10.0.3.175,tammy19,network,TCP,3306,4586,1234,,,,,,Normal
2026-01-25 08:32:01.000,10.0.7.223,10.0.7.116,hickseric,network,UDP,22,2365,4516,,,,,,Normal
2026-01-25 08:38:58.000,10.0.3.99,10.0.8.64,angel91,network,TCP,22,4685,1275,,,,,,Normal
2026-01-25 08:52:39.000,10.0.7.223,10.0.0.191,harperjason,auth,TCP,22,443,1101,SUCCESS,0.0,,,,Normal
2026-01-25 08:54:31.000,10.0.17.52,10.0.12.22,davismartin,auth,TCP,22,1849,690,SUCCESS,0.0,,,,Normal
2026-01-25 08:58:03.000,10.0.17.24,38.250.24.40,hickseric,web,TCP,443,928,1929,,,GET,/products,200.0,Normal
2026-01-25 09:02:29.000,10.0.3.251,10.0.2.220,harperjason,network,UDP,21,3434,4234,,,,,,Normal
2026-01-25 09:05:38.000,10.0.6.182,10.0.5.180,hodgeskimberly,network,TCP,21,3991,4211,,,,,,Normal
2026-01-25 09:14:20.000,123.53.134.64,10.0.3.175,,web,TCP,443,102,314,,,GET,/search?q=' OR '1'='1,200.0,Phishing/Web Attack
2026-01-25 09:21:24.000,10.0.7.199,10.0.20.30,cjackson,auth,TCP,22,1357,1415,SUCCESS,0.0,,,,Normal
2026-01-25 09:22:59.000,10.0.3.99,20.127.249.81,ashleyhunter,web,TCP,443,591,1268,,,GET,/products,200.0,Normal
2026-01-25 09:25:37.000,10.0.20.160,134.64.56.7,ashleyrios,web,TCP,443,436,1821,,,POST,/products,200.0,Normal
2026-01-25 09:32:35.000,10.0.5.180,10.0.0.196,woodvickie,network,TCP,3306,3674,3581,,,,,,Normal
2026-01-25 09:44:13.000,10.0.7.37,10.0.13.89,zquinn,auth,TCP,22,865,1578,SUCCESS,0.0,,,,Normal
2026-01-25 09:56:39.000,221.163.195.205,10.0.11.156,,web,TCP,443,259,293,,,GET,/search?q=' OR '1'='1,200.0,Phishing/Web Attack
2026-01-25 10:00:03.000,10.0.7.223,10.0.8.41,allenbeverly,network,UDP,80,1575,3013,,,,,,Normal
2026-01-25 10:11:52.000,10.0.7.199,245.35.58.79,davismartin,web,TCP,443,2469,1603,,,POST,/products,200.0,Normal
2026-01-25 10:14:16.000,10.0.2.57,10.0.0.196,kristen66,network,UDP,443,2446,1595,,,,,,Normal
2026-01-25 10:15:16.000,127.107.182.246,10.0.1.9,,web,TCP,443,242,336,,,GET,/search?q=<script>alert(1)</script>,200.0,Phishing/Web Attack
2026-01-25 10:17:13.000,10.0.7.199,10.0.20.181,woodvickie,network,UDP,3389,3001,3862,,,,,,Normal
2026-01-25 10:24:19.000,10.0.19.8,11.141.210.15,jessica30,web,TCP,443,2192,2051,,,POST,/cart,200.0,Normal
2026-01-25 10:31:50.000,10.0.8.41,73.164.88.43,allenbeverly,web,TCP,443,2543,989,,,GET,/api/status,200.0,Normal
2026-01-25 10:33:29.000,10.0.3.99,254.63.33.102,haysthomas,web,TCP,443,980,1633,,,POST,/cart,200.0,Normal
2026-01-25 10:34:27.000,10.0.9.254,10.0.3.251,martintammy,network,TCP,3389,4487,2027,,,,,,Normal
2026-01-25 10:56:57.000,10.0.0.196,207.88.250.31,martinezcheryl,web,TCP,443,642,445,,,GET,/api/status,200.0,Normal
2026-01-25 10:57:32.000,10.0.8.208,10.0.17.52,gvazquez,auth,TCP,22,960,794,SUCCESS,0.0,,,,Normal
2026-01-25 11:24:47.000,10.0.1.9,40.91.84.192,tracy49,web,TCP,443,1431,967,,,POST,/profile,200.0,Normal
2026-01-25 11:33:17.000,10.0.8.41,228.84.10.164,zbradshaw,web,TCP,443,1037,2002,,,POST,/api/status,200.0,Normal
2026-01-25 11:35:01.000,10.0.20.181,250.122.185.209,kellydorothy,web,TCP,443,1061,953,,,GET,/home,200.0,Normal
2026-01-25 11:41:48.000,10.0.6.247,10.0.18.110,simpsondavid,auth,TCP,22,1749,951,SUCCESS,0.0,,,,Normal
2026-01-25 11:49:15.000,212.38.135.171,10.0.17.52,,network,TCP,2076,22,0,,,,,,Port Scan
2026-01-25 11:49:15.030,212.38.135.171,10.0.17.52,,network,TCP,46926,9,0,,,,,,Port Scan
2026-01-25 11:49:15.060,212.38.135.171,10.0.17.52,,network,TCP,19383,4,0,,,,,,Port Scan
2026-01-25 11:49:15.090,212.38.135.171,10.0.17.52,,network,TCP,6699,22,0,,,,,,Port Scan
2026-01-25 11:49:15.120,212.38.135.171,10.0.17.52,,network,TCP,27364,14,0,,,,,,Port Scan
2026-01-25 11:49:15.150,212.38.135.171,10.0.17.52,,network,TCP,9321,17,0,,,,,,Port Scan
2026-01-25 11:49:15.180,212.38.135.171,10.0.17.52,,network,TCP,50006,24,0,,,,,,Port Scan
2026-01-25 11:49:15.210,212.38.135.171,10.0.17.52,,network,TCP,30454,7,0,,,,,,Port Scan
2026-01-25 11:49:15.240,212.38.135.171,10.0.17.52,,network,TCP,21643,30,0,,,,,,Port Scan
2026-01-25 11:49:15.270,212.38.135.171,10.0.17.52,,network,TCP,4,20,0,,,,,,Port Scan
2026-01-25 11:49:15.300,212.38.135.171,10.0.17.52,,network,TCP,56291,1,0,,,,,,Port Scan
2026-01-25 11:49:15.330,212.38.135.171,10.0.17.52,,network,TCP,52339,21,0,,,,,,Port Scan
2026-01-25 11:49:15.360,212.38.135.171,10.0.17.52,,network,TCP,41265,7,0,,,,,,Port Scan
2026-01-25 11:49:15.390,212.38.135.171,10.0.17.52,,network,TCP,41892,22,0,,,,,,Port Scan
2026-01-25 11:49:15.420,212.38.135.171,10.0.17.52,,network,TCP,10667,31,0,,,,,,Port Scan
2026-01-25 11:49:15.450,212.38.135.171,10.0.17.52,,network,TCP,1809,7,0,,,,,,Port Scan
2026-01-25 11:49:15.480,212.38.135.171,10.0.17.52,,network,TCP,41904,3,0,,,,,,Port Scan
2026-01-25 11:49:15.510,212.38.135.171,10.0.17.52,,network,TCP,40275,29,0,,,,,,Port Scan
2026-01-25 11:49:15.540,212.38.135.171,10.0.17.52,,network,TCP,10349,18,0,,,,,,Port Scan
2026-01-25 11:49:15.570,212.38.135.171,10.0.17.52,,network,TCP,11831,22,0,,,,,,Port Scan
2026-01-25 11:49:15.600,212.38.135.171,10.0.17.52,,network,TCP,21931,17,0,,,,,,Port Scan
2026-01-25 11:49:15.630,212.38.135.171,10.0.17.52,,network,TCP,11455,52,0,,,,,,Port Scan
2026-01-25 11:49:15.660,212.38.135.171,10.0.17.52,,network,TCP,7203,28,0,,,,,,Port Scan
2026-01-25 11:49:15.690,212.38.135.171,10.0.17.52,,network,TCP,12088,22,0,,,,,,Port Scan
2026-01-25 11:49:15.720,212.38.135.171,10.0.17.52,,network,TCP,50198,32,0,,,,,,Port Scan
2026-01-25 11:49:15.750,212.38.135.171,10.0.17.52,,network,TCP,50818,51,0,,,,,,Port Scan
2026-01-25 11:49:15.780,212.38.135.171,10.0.17.52,,network,TCP,53311,46,0,,,,,,Port Scan
2026-01-25 11:49:15.810,212.38.135.171,10.0.17.52,,network,TCP,14695,17,0,,,,,,Port Scan
2026-01-25 11:49:15.840,212.38.135.171,10.0.17.52,,network,TCP,36771,53,0,,,,,,Port Scan
2026-01-25 11:49:15.870,212.38.135.171,10.0.17.52,,network,TCP,820,43,0,,,,,,Port Scan
2026-01-25 11:49:15.900,212.38.135.171,10.0.17.52,,network,TCP,11440,32,0,,,,,,Port Scan
2026-01-25 11:49:15.930,212.38.135.171,10.0.17.52,,network,TCP,38067,6,0,,,,,,Port Scan
2026-01-25 11:49:15.960,212.38.135.171,10.0.17.52,,network,TCP,53544,50,0,,,,,,Port Scan
2026-01-25 11:49:15.990,212.38.135.171,10.0.17.52,,network,TCP,44040,27,0,,,,,,Port Scan
2026-01-25 11:49:16.020,212.38.135.171,10.0.17.52,,network,TCP,47277,0,0,,,,,,Port Scan
2026-01-25 11:49:16.050,212.38.135.171,10.0.17.52,,network,TCP,18462,55,0,,,,,,Port Scan
2026-01-25 11:49:16.080,212.38.135.171,10.0.17.52,,network,TCP,17397,38,0,,,,,,Port Scan
2026-01-25 11:49:16.110,212.38.135.171,10.0.17.52,,network,TCP,45872,33,0,,,,,,Port Scan
2026-01-25 11:49:16.140,212.38.135.171,10.0.17.52,,network,TCP,53747,38,0,,,,,,Port Scan
2026-01-25 11:49:16.170,212.38.135.171,10.0.17.52,,network,TCP,25052,18,0,,,,,,Port Scan
2026-01-25 11:49:16.200,212.38.135.171,10.0.17.52,,network,TCP,64164,30,0,,,,,,Port Scan
2026-01-25 11:49:16.230,212.38.135.171,10.0.17.52,,network,TCP,64698,12,0,,,,,,Port Scan
2026-01-25 11:49:16.260,212.38.135.171,10.0.17.52,,network,TCP,57597,56,0,,,,,,Port Scan
2026-01-25 11:49:16.290,212.38.135.171,10.0.17.52,,network,TCP,55175,23,0,,,,,,Port Scan
2026-01-25 11:49:16.320,212.38.135.171,10.0.17.52,,network,TCP,8810,4,0,,,,,,Port Scan
2026-01-25 11:49:16.350,212.38.135.171,10.0.17.52,,network,TCP,58854,22,0,,,,,,Port Scan
2026-01-25 11:49:16.380,212.38.135.171,10.0.17.52,,network,TCP,32284,18,0,,,,,,Port Scan
2026-01-25 11:49:16.410,212.38.135.171,10.0.17.52,,network,TCP,24775,0,0,,,,,,Port Scan
2026-01-25 11:49:16.440,212.38.135.171,10.0.17.52,,network,TCP,15957,32,0,,,,,,Port Scan
2026-01-25 11:49:16.470,212.38.135.171,10.0.17.52,,network,TCP,21246,58,0,,,,,,Port Scan
2026-01-25 11:49:16.500,212.38.135.171,10.0.17.52,,network,TCP,62675,49,0,,,,,,Port Scan
2026-01-25 11:49:16.530,212.38.135.171,10.0.17.52,,network,TCP,47117,55,0,,,,,,Port Scan
2026-01-25 11:49:16.560,212.38.135.171,10.0.17.52,,network,TCP,6287,32,0,,,,,,Port Scan
2026-01-25 11:50:55.000,10.0.17.24,10.0.11.156,davismartin,auth,TCP,22,799,919,SUCCESS,0.0,,,,Normal
2026-01-25 11:56:57.000,10.0.1.9,10.0.0.191,kristen66,network,TCP,443,1691,1187,,,,,,Normal
2026-01-25 12:21:20.000,10.0.7.223,10.0.20.160,natasha71,network,UDP,8080,2946,3864,,,,,,Normal
2026-01-25 12:35:05.000,10.0.2.220,10.0.8.64,simpsondavid,auth,TCP,22,980,1394,SUCCESS,0.0,,,,Normal
2026-01-25 12:35:15.000,10.0.6.182,10.0.0.196,ashleyrios,network,TCP,21,1189,2450,,,,,,Normal
2026-01-25 12:37:27.000,10.0.17.109,248.185.248.255,kevinkoch,web,TCP,443,1192,1252,,,POST,/home,200.0,Normal
2026-01-25 12:43:59.000,246.54.175.230,10.0.18.73,,web,TCP,443,177,194,,,GET,"/search?q=""><img src=x onerror=alert(1)>",500.0,Phishing/Web Attack
